Frequency_GHz,Dielectric_Constant,Height_mm,Loss_Tangent,Copper_Thickness_mm,Patch_Width_mm,Patch_Length_mm,Ground_Width_mm,Ground_Length_mm
3.817896429289733,9.439291104569467,1.9267213926462552,0.015327997829908544,0.035,17.196759196369754,12.303390165977737,28.757087552247285,23.863718521855265
4.649268279505026,7.18192481406961,1.1775533676537022,0.00315375567830461,0.035,15.951220094633488,11.791820314988225,23.0165403005557,18.857140520910438
8.650156869402835,5.015286997173158,0.8608123724380645,0.013136200975064271,0.035,9.998943100640146,7.482416663557378,15.163817335268531,12.647290898185764
5.928707638864689,4.5652174374623655,2.0833649171004724,0.01186765453903923,0.07,15.167190923657394,10.997872230343287,27.667380426260227,23.49806173294612
1.9463176922303802,7.530157895035935,2.6135060757790978,0.0040408682215123705,0.035,37.31762458451197,27.579252938186965,52.99866103918655,43.26028939286155
2.1351968608719245,6.8211571569929,1.0465243542220015,0.0013452378733102555,0.035,35.52489707146241,26.81641311152076,41.80404319679442,33.09555923685277
2.0959897105630674,3.2229995151633055,1.9322316828830286,0.017035664322792653,0.017,49.250040819514574,39.25283627104759,60.84343091681275,50.84622636834577
4.819713996424859,6.582885522338208,2.342705336087601,0.020685557287876855,0.017,15.983347410840503,11.317689938418225,30.039579427366107,25.373921954943828
1.9220173955671798,8.668419761618097,1.3997196151541886,0.01848650203689459,0.017,35.49532804103494,26.392921171509276,43.89364573196007,34.791238862434405
1.2179733702597164,4.886832582192449,2.046703236294846,0.006478272354333025,0.07,71.78399449338394,55.41755042591001,84.06421391115303,67.69776984367908
8.453387538645002,6.927762024385087,2.1749594538402297,0.02586224529997209,0.07,8.91251297410955,5.827137641707794,21.962269697150926,18.876894364749173
1.2184176523597718,6.048452946356791,2.0485859800568567,0.013372823699872922,0.07,65.57875570097526,49.83821730287519,77.8702715813164,62.129733183216324
8.65280137392157,9.99712001944199,2.3240242037998593,0.013686842252544764,0.017,7.39281842999711,4.521911372915945,21.336963652796264,18.4660565957151
8.384958420583324,8.111372482534165,0.811725296728526,0.029236592864022144,0.07,8.381339692754027,6.08462908395014,13.251691473125184,10.954980864321294
6.800280551481629,9.843700041005206,0.9748096662763607,0.019561478259454423,0.017,9.473068524117208,6.805218253921486,15.321926521775373,12.65407625157965
9.096371507601805,9.372630192088124,0.8992526907263152,0.017079205849182873,0.017,7.240917851237119,5.142289965585568,12.63643399559501,10.537806109943459
1.2308267382456648,9.097665157660451,1.3950354770839168,0.009528650948515401,0.017,54.23739870795928,40.37583895755021,62.60761157046278,48.74605182005371
8.242965329455403,4.535393465393769,2.6959145196427716,0.014889139144761344,0.035,10.938267382409018,7.215939415737284,27.113754500265646,23.39142653359391
9.9690695395408,7.827195314939184,2.191229320519734,0.005115006784313998,0.017,7.162098068603964,4.4260808822639195,20.30947399172237,17.573456805382325
1.8696738960832229,3.2494264443831797,2.2288167450672516,0.02953641922680268,0.035,55.039595591228455,43.80055521216083,68.41249606163197,57.17345568256434
1.6032795595218703,7.333028305053243,2.1206324514420736,0.003603108024488366,0.035,45.8348244874339,34.276211901066794,58.55861919608635,47.00000660971923
6.789045825377521,8.945984901579166,0.9078800045636349,0.01961833910794635,0.017,9.907717590170812,7.187316227683422,15.354997617552621,12.634596255065233
7.959405113332377,4.859388273121006,2.1103738351572607,0.01875796199677644,0.017,11.010309023551908,7.611550778150386,23.67255203449547,20.273793789093947
2.060340558046737,2.470590716267308,2.2867068615979935,0.014393426229777713,0.035,55.266955955942365,45.291357915697105,68.98719712553033,59.01159908528507
7.589835351483428,2.9042449407589235,1.2979877378590141,0.026272892698175943,0.017,14.145078893875976,10.97281823148371,21.933005321030063,18.760744658637797
3.959704225907416,2.5550541564827896,2.6546183338428264,0.015105654462695614,0.017,28.41321641979055,22.264573205020266,44.34092642284751,38.19228320807723
3.54761234855708,3.4752257949846825,2.573503119033092,0.003955444510956287,0.017,28.26588728613776,21.61857800152931,43.70690600033632,37.059596715727864
9.31969159682837,10.180225015996921,2.8052669097127145,0.022232486407370855,0.017,6.807371366968113,3.811155909719136,23.638972825244398,20.642757367995422
8.461936916645808,8.592862903917215,2.2127112431716505,0.02308201454462812,0.017,8.093984243553592,5.139164463485695,21.370251702583495,18.415431922515598
5.742058580567523,8.07487569711916,1.2174129420422704,0.023202002007108813,0.07,12.263609001164541,8.891876407628043,19.568086653418163,16.196354059881664
2.057733359642532,3.691333908482452,1.7833301831721424,0.01218125940452384,0.035,47.59583890609603,37.478515510195805,58.29582000512888,48.17849660922866
1.4915937984971168,4.877521353687959,2.1520410915640094,0.0116346906389584,0.017,58.662231577723425,45.15750554997159,71.57447812710748,58.06975209935565
1.2207846514555822,7.213561705506335,0.9751182264868594,0.023842101448822112,0.07,60.63193582683519,45.74086388560904,66.48264518575635,51.591573244530196
9.01270493337853,5.620395601590783,1.822807219972019,0.027973815258507152,0.017,9.147641439397932,6.249553712435809,20.084484759230048,17.186397032267923
3.3628844248704852,5.301342455838283,2.5111828992477108,0.00652884158946662,0.017,25.129148556390213,18.575630626316276,40.19624595187648,33.64272802180254
3.8216377504064334,8.934281430523795,2.5612707666706385,0.027707239019047467,0.035,17.61118215491979,12.349012093307422,32.97880675494362,27.716636693331253
8.030429285419531,4.27620498848688,3.1878776362425034,0.006248560020327654,0.017,11.500233667652518,7.378269943644898,30.62749948510754,26.50553576109992
8.825086393373383,2.9777547091575833,3.1473189860762085,0.02028940050257742,0.07,12.052254449082978,7.933230241566754,30.93616836554023,26.817144158024004
8.348319329224607,4.889989300468255,1.127763080662874,0.004801174516501006,0.035,10.470078821344597,7.733132002058823,17.236657305321838,14.499710486036069
8.520353766110574,3.7921755621359843,1.183013292460129,0.005556147700043068,0.017,11.373189350958008,8.558776874182131,18.471269105718783,15.656856628942908
6.962042326085439,7.811349837212119,2.7097522735670365,0.025579546023817668,0.07,10.264749974337219,6.581032692900106,26.523263615739438,22.839546334302323
3.1818716086400443,3.616713448422595,1.52401559208707,0.009208126455731965,0.07,31.028240261207625,24.326152814938325,40.17233381373005,33.470246367460746
2.6834374476081084,9.92714138181718,2.3540961523059165,0.005255281826627932,0.07,23.914510710123146,17.219015061903356,38.03908762395865,31.343591975738853
9.13496170469583,4.04008660457694,1.45334493594562,0.005252537101787443,0.035,10.343809801917098,7.531843981887364,19.06387941759082,16.251913597561085
8.918768572364424,8.978874535318212,1.132953101317764,0.027758252461856377,0.035,7.529403662314545,5.260353063726806,14.327122270221128,12.05807167163339
4.760163950919947,3.0353394882407727,2.586864572964331,0.02285011217684531,0.07,22.184227340911352,16.79414604561424,37.70541477869734,32.315333483400224
9.2485671299686,4.6072948883347244,1.450392446899143,0.011595195111857989,0.017,9.686237323601262,6.9512560355965505,18.388592004996116,15.653610716991409
4.42252897108832,2.2396962143499666,1.0657111634816434,0.005675304546878914,0.017,26.649153974313872,22.12678744434133,33.043420955203736,28.52105442523119
7.495908217435321,2.521555472425608,1.8036399586427212,0.013374942828079045,0.035,15.080464883627783,11.554133671085397,25.90230463548411,22.375973422941723
7.768992669481248,7.385507073256114,1.3644364768863375,0.028645338207125906,0.07,9.429244137274843,6.6571280382509235,17.615862998592867,14.843746899568949
2.0996922894247,8.588302767670164,2.6701326043948024,0.022185000396802514,0.035,32.62719464870577,23.832354139109956,48.647990275074584,39.85314976547877
4.162376022847408,3.8383900995782163,1.3343104672333481,0.011767752171477916,0.017,23.169384953526755,17.983628136463526,31.175247756926844,25.989490939863614
9.081310764979513,7.59287948304372,2.23873121144291,0.01684029951713225,0.07,7.968716179402035,5.036986721563963,21.401103448059498,18.469373990221424
8.248151389910367,9.093226721871522,3.055272865053748,0.02628336742646699,0.07,8.095331151504926,4.682016398418598,26.426968341827415,23.013653588741086
1.2141323108943418,7.1595988403855575,3.173695832929324,0.004088024856016217,0.07,61.16540225885347,45.694578360413715,80.2075772564294,64.73675335798966
2.3457029316416254,9.232335808234222,1.226213214904417,0.029072976712014694,0.017,28.27130487396244,20.937807813524326,35.628584163388936,28.295087102950827
4.558173346406358,7.734757699890195,1.279885733329066,0.0017163104212451143,0.07,15.746715769068155,11.555572601575395,23.42603016904255,19.23488700154979
1.0345277015381296,5.105163031606196,1.3650054423031626,0.025106361501035002,0.035,82.98803849716352,64.06446314163199,91.17807115098249,72.25449579545096
7.093696106267335,6.080553459263182,1.6096098617912085,0.004398556747051489,0.017,11.23828585291419,8.003123561710822,20.89594502366144,17.660782732458074
1.8118373895686668,9.497653289356702,2.872209190680861,0.005585344933744913,0.017,36.13607065750793,26.32658016145301,53.36932580159309,43.55983530553818
4.490554885820709,4.340804859483455,1.5617063280101808,0.009848448683717495,0.07,20.44103551973622,15.536829180235097,29.81127348779731,24.907067148296182
9.73775910662285,8.953650493628556,1.752402168317425,0.019118336889565667,0.035,6.904878429473076,4.453935496559716,17.419291439377623,14.968348506464265
3.3633726571569476,5.811468226957789,1.9827794464531896,0.007011209274222189,0.035,24.166341043255883,17.975984714823237,36.06301772197502,29.872661393542373
2.267415844475782,4.111861539348554,3.1901959975843077,0.029658996551084987,0.07,41.37952859705148,31.55933060501069,60.52070458255733,50.70050659051654
4.09973260414752,9.042240226329838,2.8277533325293165,0.005889042890905349,0.017,16.32809137244084,11.220297280213464,33.294611367616746,28.186817275389362
3.3807969956787187,8.910062385733081,0.845764696969831,0.028909155702934876,0.017,19.931912358066494,14.788632370427605,25.006500539885476,19.863220552246588
1.7286056952313935,10.043672459067484,2.639386206716727,0.0022720875692487383,0.07,36.92781050617627,26.954182130959083,52.76412774647663,42.79049937125944
3.7290783989465783,3.643731469088457,1.3153554556828553,0.029485151905243256,0.035,26.398010297542253,20.674033804509314,34.29014303163939,28.56616653860645
5.807101230694546,2.4970184097804973,2.2233845132598438,0.019977382661960804,0.035,19.534302141076537,15.059649396885582,32.8746092206356,28.399956476444643
5.961107080568161,4.043227775879142,2.356667176338939,0.011584485835047509,0.017,15.846196678987443,11.459485580745534,29.986199737021074,25.599488638779164
3.691250312199615,7.935606743180031,1.2445661490524167,0.009245301414273708,0.017,19.225194250487288,14.210755260178475,26.69259114480179,21.678152154492974
2.797487715016251,2.4585232422607195,1.682014224559437,0.0093855372742678,0.07,40.77488262554248,33.437500993713435,50.866967972899104,43.52958634107006
7.921031962920329,9.830220325163282,2.6560741594999753,0.014272475962756105,0.017,8.137778134479833,4.926262994403048,24.074223091479684,20.862707951402903
8.752440699747822,2.8305386678350226,0.8592115882493688,0.023856722072264056,0.07,12.383606815700823,9.799866235234377,17.538876345197036,14.95513576473059
1.9502777790487125,7.079261210905013,1.7852066730191658,0.002154606972543059,0.017,38.26695974854625,28.664842879217176,48.97819978666124,39.37608291733217
5.871277103139963,2.2125306145416257,0.8759829255677132,0.012255291424030439,0.07,20.158120703461876,16.719659110183365,25.414018256868154,21.975556663589643
4.873429173365691,5.312175535272621,3.134963937525968,0.009401020527686602,0.017,17.325351894403614,12.043598661282724,36.13513551955942,30.85338228643853
6.49268545372002,3.5982006009456846,1.254081961727035,0.029819641112622607,0.07,15.236595444922957,11.696496723440845,22.761087215285166,19.220988493803056
3.1907877768377895,7.384006987874159,3.1722709364617154,0.00894015832816312,0.017,22.96056239144924,16.285852208373974,41.99418801021954,35.31947782714427
9.166799016644706,4.5309981403904,1.1679085944983005,0.008122206137500972,0.035,9.839811780647855,7.241227809675072,16.847263347637657,14.248679376664874
2.272365645784889,3.4555694090823907,1.73664592848064,0.014723329799423488,0.07,44.22587511768082,35.008247055856344,54.64575068856466,45.42812262674019
6.083349548501728,3.381791713385013,1.8863968308432015,0.028472542406923228,0.017,16.65856625062605,12.54634431851963,27.97694723568526,23.86472530357884
1.605291883039624,6.96057722530713,1.1730067933302808,0.01930401050156864,0.017,46.836018325326116,35.351554578922126,53.8740590853078,42.38959533890381
8.78142645382414,3.525120111309155,2.4699895205305573,0.0027130077923002106,0.017,11.356019585483441,7.767726393019415,26.175956708666785,22.58766351620276
7.351484811299536,4.136835641772849,1.2130560285459193,0.02243634810210576,0.07,12.73161090324223,9.585791180546304,20.009947074517747,16.864127351821818
1.3137537499291443,2.2483307197055886,0.806173568344916,0.0019074284465343129,0.017,89.5905429482859,75.83041799076295,94.42758435835539,80.66745940083244
7.965625299102001,6.936252751384145,3.17178811487745,0.010107444397604352,0.035,9.453195468389708,5.694160363583662,28.48392415765441,24.724889052848365
7.852135006392545,5.899988261699555,2.575210756948544,0.014735924656222575,0.017,10.284763817144405,6.712965126533917,25.73602835883567,22.16422966822518
4.982116658302252,4.486233735660782,1.1979646301722662,0.02264860888555572,0.035,18.178381404434877,13.874051336203625,25.366169185468472,21.06183911723722
7.875292818217068,4.232971608182204,2.049899249495251,0.015174998777669075,0.07,11.77512041490773,8.314000960257442,24.074515911879235,20.613396457228948
5.453328279476446,8.934388829344535,2.9817317543467947,0.017268979077769746,0.07,12.341673066289005,8.04177293413668,30.232063592369776,25.93216346021745
6.002354290788139,8.169298675490268,3.0045869244487777,0.02450190414569146,0.035,11.671228478031885,7.518269180874106,29.698750024724553,25.545790727566768
2.670827212443605,8.482038772489439,1.3024996886142248,0.002472788259228068,0.017,25.793459854631116,19.124857997214335,33.608457986316466,26.93985612889968
4.745879491803478,4.324463326131667,2.618203634039001,0.006097699224623525,0.035,19.370981685810108,14.112024917478875,35.08020349004411,29.82124672171288
6.244311554062722,3.7721935163343527,3.070490306754122,0.028695965080229095,0.035,15.551155716701112,10.8099222673025,33.974097557225846,29.23286410782723
5.455320328148307,5.682347164553617,2.6375358234007242,0.02260841006893941,0.017,15.042550661475373,10.477257009345491,30.867765601879718,26.302471949749837
8.178141465339303,6.67032527747285,2.9010084247429493,0.017005724857038593,0.035,9.365797151238302,5.780453745790591,26.771847699695996,23.186504294248287
5.635391653678719,7.309480114065924,2.4685857266125053,0.017623385720010286,0.07,13.058558111680755,8.919945373269996,27.870072471355783,23.731459732945027
2.1066690825443772,9.108085568626066,2.754282495191151,0.012466337168107149,0.035,31.671999393227768,23.019463678360243,48.19769436437468,39.54515864950715
9.882415340600367,5.64570245576993,1.152543781233703,0.016871377661931183,0.035,8.326695972743831,5.970263624008128,15.241958660146048,12.885526311410347
3.1423479183325727,2.36435353262448,2.4238632534145514,0.02300805418563498,0.017,36.804521498165286,29.75426497670612,51.34770101865259,44.29744449719343
9.787045005464478,3.686076066195266,1.7225918729556944,0.018765103720512134,0.07,10.012672344168827,7.130920455439898,20.348223581902992,17.466471693174064
5.85464585124291,5.781282538682868,2.3679424764481056,0.026909069263464164,0.017,13.913926585414364,9.724767956618765,28.121581444102997,23.932422815307397
2.211024433953873,7.138897092994663,1.629645662868667,0.017570061478345313,0.07,33.63023764507721,25.16277433621915,43.40811162228921,34.940648313431154
4.953616348357868,2.6467951166114956,2.5008421554775904,0.009209139379639632,0.035,22.42478080444919,17.23922830163043,37.42983373731473,32.24428123449598
9.531355977602036,4.98374628283244,1.6549799667854077,0.0027129577187479945,0.035,9.098399067629925,6.335843209998476,19.028278868342372,16.26572301071092
9.112709142307219,5.164250614413637,1.0000950046862822,0.017982359840080408,0.035,9.376021716071302,6.909056787011243,15.376591744188996,12.909626815128936
8.031920618961166,4.887784693220009,2.0698994617341064,0.010557261689380346,0.035,10.884560287882401,7.532587971536059,23.303957058287043,19.9519847419407
9.6206754628633,4.842855569175013,3.102760689803218,0.017498381772341667,0.017,9.121959015946203,5.48808580911343,27.738523154765513,24.10464994793274
2.7074205982420745,10.000609905108972,2.64318481631423,0.016899116277859356,0.017,23.62338598424516,16.87150260731957,39.482494882130545,32.730611505204955
8.527386878233001,4.210341811488618,0.8741152578450784,0.013552650985716475,0.017,10.898260446845528,8.280841705337528,16.142951993915997,13.525533252407996
9.373146383700034,4.9608593447871545,3.072496167118029,0.006507672721300291,0.07,9.269715818950674,5.624266678912514,27.70469282165885,24.059243681620686
6.352081975662967,8.591266360428637,3.1137465203076804,0.011149289327804325,0.07,10.783312387916991,6.7567485865468,29.465791509763076,25.439227708392885
3.040187507039552,5.697534754251816,0.8456700793330508,0.008262716063131401,0.017,26.961769957518367,20.569052893815496,32.035790433516674,25.6430733698138
6.429842126602751,6.258809344155774,1.1620331010130918,0.008478033740967816,0.07,12.245407790387796,9.0030308262652,19.217606396466348,15.975229432343752
9.967746302020501,9.040260354293487,1.2388518835078424,0.013829243001392811,0.017,6.716403723430911,4.57679711002461,14.149515024477965,12.009908411071665
6.256952203958392,6.136311207915465,1.4932352691143334,0.029245648925136526,0.035,12.691312236980753,9.201185431839953,21.650723851666754,18.160597046525954
4.668108481247559,6.0398835208055015,1.9664210004401925,0.017236914128999106,0.035,17.12705057410925,12.45050565239292,28.925576576750405,24.249031655034074
1.6343701345413253,9.530359240861635,1.285797102027055,0.0018897532489875854,0.017,39.99762879815096,29.6752585106862,47.712411410313294,37.39004112284853
1.894212606705766,5.8980062874412535,1.6703092527065948,0.011536617699314036,0.017,42.63985716925137,32.36942472118533,52.66171268549094,42.3912802374249
8.305656361559427,3.1598642210294505,1.7872006579201147,0.011703166288826576,0.035,12.522548447210639,9.238714331074949,23.245752394731326,19.961918278595636
3.8711237001751924,2.220588763068359,1.680676156581074,0.008726940545533121,0.07,30.535256395720147,25.085015401417465,40.61931333520659,35.16907234090391
6.614475348098985,8.758733448289828,1.0478565123466665,0.014411811871917691,0.035,10.266304156236295,7.408512379413945,16.553443230316294,13.695651453493943
6.370645097770355,2.9220741738286984,1.2725389918150212,0.028119418494526656,0.035,16.813763866690504,13.202457898551453,24.44899781758063,20.83769184944158
6.515820669384766,9.51996363450014,1.4803317990934515,0.012223290424142724,0.035,10.037602996006063,7.015230645247306,18.919593790566772,15.897221439808012
7.908792311667487,3.845763599086319,2.089651289178792,0.014781680356962732,0.017,12.184703744765551,8.663208625811679,24.722611479838307,21.201116360884434
5.971373978256044,9.189119110946356,2.292890000646232,0.01324721991687039,0.035,11.129192798366462,7.456533595655374,24.886532802243853,21.213873599532764
4.3695850672810135,9.293403549484694,1.4817848119275747,0.023966865295306013,0.035,15.131659447484573,10.92283552809167,24.02236831905002,19.81354439965712
2.1470564599221427,3.7366664716624323,3.134084568429051,0.01041342869182422,0.035,45.396920055865436,35.061758547227264,64.20142746643974,53.86626595780157
1.4488262485581236,2.295543587703208,2.375810085551505,0.02251975423979036,0.035,80.654094785692,67.24897490597661,94.90895529900102,81.50383541928565
9.649741712634848,5.829725676555915,2.6800918473369597,0.004377805172027525,0.017,8.41179998965199,5.158040877185353,24.49235107367375,21.238591961207106
2.195388497322117,9.720815010617109,1.2010569296102551,0.0026844064074687253,0.035,29.510799220647417,21.827242523537397,36.71714079830895,29.03358410119893
8.037459220484926,8.812277764647915,2.5021217024365088,0.022357872523742453,0.07,8.425633372439338,5.240075383922432,23.43836358705839,20.25280559854148
3.177696717965167,8.278500425672545,1.1624457890658082,0.0009719299374680606,0.07,21.915678232278555,16.251125470186686,28.8903529666734,23.22580020458154
3.898269769549093,9.458765695142336,2.467007329558775,0.026766802266782717,0.035,16.826513953612228,11.769162682827185,31.628557930964877,26.571206660179833
3.5161585768207018,2.7336274607189273,1.6670889094963468,0.026578974836217035,0.035,31.222833458237012,25.08663733572045,41.2253669152151,35.08917079269853
6.143030164365978,8.952820703818762,1.0695343199073657,0.028964229876764096,0.035,10.945875869917717,7.91281173657628,17.36308178936191,14.330017656020473
6.168541671173304,7.424009803327751,2.84711473430247,0.008257622425886254,0.017,11.848525898664576,7.759074061665823,28.931214304479393,24.841762467480642
2.1493899513293915,8.079616937365785,1.8885135996892204,0.004755527665013272,0.017,32.753467160142236,24.26783129572841,44.084548758277556,35.59891289386373
8.050903033492519,8.632344961261326,1.8031461427104118,0.02171435352500891,0.035,8.48976457416835,5.66800873440738,19.30864143043082,16.486885590669853
9.2644335718626,2.6084111517556083,2.3165883626448736,0.026002520399593956,0.017,12.053949760649349,8.576129158072606,25.953479936518587,22.475659333941845
7.190078930986591,3.200343264975892,1.1532736664674674,0.016876629484217913,0.035,14.395614462284177,11.175270828425464,21.315256461088982,18.094912827230267
9.758412282929479,4.446149951100351,0.821509955077562,0.010659971981539524,0.035,9.314987937436545,7.014140509658822,14.244047667901917,11.943200240124193
3.8970082771525076,7.264465377614373,1.2233778686873165,0.0010872596440784183,0.035,18.93509752779343,14.054917439807685,26.275364739917332,21.395184651931583
9.35747291403536,5.014985185319961,2.8129861208515257,0.008858314280634794,0.017,9.243371267712204,5.758396130406052,26.121287992821355,22.636312855515207
7.744936453557003,9.3485760847627,1.7136944874008786,0.011740642481822352,0.017,8.514283359335183,5.723302497037263,18.796450283740455,16.005469421442534
6.07788651479419,5.14196849611073,1.1485998985458732,0.0022514702552441576,0.07,14.083152363914488,10.552790005074488,20.97475175518973,17.444389396349727
7.366708860883245,2.7165970893533453,1.0404547613573103,0.009198526164113588,0.017,14.936884031560686,11.865664768439196,21.179612599704548,18.108393336583056
2.3144116087147095,3.8689714370071115,0.9542235532716761,0.006455700177301841,0.07,41.53813987851843,32.77052777483994,47.26348119814848,38.49586909447
4.242936308410441,7.6010556253108446,2.10998069009008,0.021828893155434532,0.035,17.047624317786536,12.198601327890637,29.707508458327016,24.85848546843112
1.345970195765521,7.928561092007769,3.100685976702799,0.017959574778948897,0.035,52.7448517914279,39.09438153232989,71.3489676516447,57.69849739254669
3.6323801560868647,9.031382282444508,3.1790904577916166,0.01838116623204426,0.017,18.438881441782954,12.678396444597498,37.51342418853265,31.752939191347195
8.000225103054962,3.017005858360836,2.0983920002301195,0.00475752671530779,0.017,13.229785942970539,9.647634636081804,25.820137944351256,22.237986637462523
8.773725225696396,2.6332611546761617,1.1877183920087298,0.0036296978772084277,0.035,12.684516566218283,9.910302058746261,19.81082691827066,17.03661241079864
5.044128700381311,3.6638476874958643,2.8447387293246686,0.028366494910269865,0.07,19.473675035652438,14.193586201615158,36.542107411600455,31.26201857756317
3.6213026089573317,4.83741961848791,0.9747653554807557,0.006843851996659549,0.07,24.24549095299222,18.64806755478783,30.094083085876754,24.49665968767236
3.410971121510568,4.426859634024186,1.2429382853730417,0.01440218383565405,0.035,26.696474942728774,20.610414435724735,34.15410465496702,28.068044147962983
2.756723606293286,2.4921824861529345,1.5232931483635244,0.013178130805234957,0.035,41.17793528231115,33.810401173617315,50.317694172492295,42.95016006379846
9.623932000708503,9.292724545988639,2.7434721793786503,0.011821263978713558,0.07,6.8705030373737594,3.893030412979238,23.33133611364566,20.35386348925114
7.9860126844525645,4.001848309161934,0.84461038531735,0.02373712082830788,0.07,11.87711612946743,9.111960609092279,16.94477844137153,14.17962292099638
5.417319743496473,6.8566856757183325,2.222885124933615,0.02139763721528505,0.035,13.970183097029514,9.785393364138969,27.3074938466312,23.122704113740657
4.840280086249987,5.069809272376091,1.8244111495955948,0.02997593993145691,0.017,17.788865087090823,13.15901042525667,28.73533198466439,24.10547732283024
7.691120982106302,4.597458746039861,1.9838195885680818,0.0038213347488632475,0.07,11.657922483374563,8.227245926912104,23.560840014783054,20.130163458320595
7.515485876106569,3.456646537965022,3.0028539132281793,0.02532805689390045,0.035,13.370421496239068,9.089801249684033,31.38754497560814,27.10692472905311
4.98429880898307,2.2381656464643083,1.612415777355638,0.02974290610016074,0.017,23.651171428015797,19.19995304704719,33.325666092149625,28.87444771118102
1.1075628276923664,4.06867768568328,1.0553756822010816,0.01672478336429788,0.035,85.07276488162468,67.01349601983765,91.40501897483118,73.34575011304415
4.321735281333021,6.362710360381678,3.0239310536027437,0.025225617690625115,0.07,18.089611388539776,12.62747428880742,36.23319771015623,30.77106061042388
5.637862669563495,9.911221386513745,3.1200677143037296,0.022137533606162187,0.035,11.390822389824732,7.213133134045514,30.111228675647112,25.93353941986789
6.781495007596166,4.006660128101182,2.20154707504771,0.022171122292829835,0.07,13.97998659993131,10.040236674002507,27.189269050217572,23.24951912428877
6.328140620424117,4.87425492381122,1.4760672802600907,0.005999078456408642,0.035,13.831005080441999,10.22452342148293,22.687408762002544,19.080927103043475
3.2825981620552382,7.573726473808948,2.838316783781708,0.028175498807610663,0.07,22.070070619102584,15.743207888108547,39.09997132179283,32.77310859079879
6.143529452554185,2.217402983936922,2.0723569683092014,0.018687673197803605,0.017,19.250214899013567,15.086682630997949,31.68435670886878,27.520824440853158
5.212626798123871,2.6605136007115266,2.876820242877243,0.013538257820152024,0.035,21.270544726147765,15.991631999704062,38.531466183411226,33.252553456967526
5.985788651006464,6.231504116671775,2.0028493596029184,0.028728856631457998,0.07,13.178638936227138,9.314290993322242,25.19573509384465,21.331387150939754
2.67446897857497,5.51297511346791,2.4070049545572236,0.004956997515660866,0.07,31.079854908530425,23.250370354251395,45.52188463587377,37.692400081594734
4.305173525456455,2.283936352575749,2.9979566461993334,0.016986388692353294,0.07,27.190564894681284,21.198532576827315,45.178304771877286,39.18627245402331
3.0160098336808954,5.800485104851736,2.0894897526124647,0.016999656322520946,0.07,26.971404156425073,20.118378193731417,39.508342672099865,32.65531670940621
9.074261063907914,3.349649516917718,0.9104432816860926,0.014727357049112952,0.07,11.209025449511273,8.66114602443207,16.67168513962783,14.123805714548626
2.8297058697094677,5.433593315930906,1.3381618610963144,0.0037262684315419164,0.035,29.55548966232761,22.499965945715953,37.5844608289055,30.52893711229384
3.9481244780180806,3.2904765537154237,2.6228335224190973,0.015790200284102423,0.07,25.939562895250653,19.76855990662994,41.67656402976524,35.505561041144524
7.3281078798818875,4.477814046197624,1.694874556619727,0.016040478367180287,0.017,12.368321341115255,8.979971354645906,22.53756868083362,19.14921869436427
4.935182469258793,7.388816170441357,1.975070192472572,0.019389250232115747,0.035,14.840642507049818,10.5635202003749,26.69106366188525,22.413941355210333
8.43649532371251,9.496855902397181,1.9072854498384808,0.02841462313868278,0.035,7.7609443453890625,5.033997832674046,19.204657044419946,16.47771053170493
3.7400536833007694,3.367758324544501,1.8806699693293543,0.00872360928637499,0.07,27.13932994016344,21.139306083100216,38.423349756139565,32.42332589907634
6.0529962053816275,8.994136149330043,2.5820652823988217,0.005127595581301407,0.017,11.085702626472962,7.273711406830089,26.578094320865894,22.76610310122302
7.32835868963878,5.379898924044753,2.340505137670824,0.015910664799093078,0.07,11.460211688683783,7.808405554318237,25.50324251470873,21.851436380343184
2.3702372717837408,5.983526348021611,3.074636270426387,0.017033416370659214,0.07,33.86702480046325,25.019932344256873,52.31484242302157,43.4677499668152
1.6930854562946371,6.3419559808514165,1.8699740038913049,0.014942917425695578,0.035,46.2403901339558,34.93171341838649,57.460234157303624,46.15155744173432
8.110554073481378,3.37242983026467,1.7808965180267262,0.022585690775068994,0.07,12.50818536107089,9.192386813359587,23.193564469231248,19.87776592151994
9.85630456149877,8.190723207104547,2.1005297483535124,0.008049077384641693,0.017,7.099328930844275,4.423857039964625,19.702507420965347,17.0270355300857
2.3962551943086066,3.203700791241821,1.8792997474603534,0.0235585785970892,0.07,43.177479967388756,34.349348129798365,54.45327845215088,45.62514661456049
7.032696897145789,7.142241377799233,1.8708120295252515,0.028826653831335074,0.035,10.57090987841029,7.294135895636395,21.795782055561798,18.519008072787905
6.00253031937036,10.05604501751979,2.101825641872669,0.010399306391644283,0.07,10.628500450924893,7.151809015143607,23.239454302160908,19.76276286637962
6.042179555815058,2.7784928679128793,2.9695446017156177,0.02786086510673999,0.07,18.061479661414197,13.16541174727152,35.8787472717079,30.982679357565228
9.50097286340079,7.612704491611594,1.477667136027463,0.015881019319286514,0.035,7.607963247936442,5.169510889237345,16.47396606410122,14.035513705402122
1.4309498888008976,9.134474781930868,1.9541656078050773,0.024573378846690492,0.017,46.567316134237046,34.51898610533229,58.292309781067516,46.24397975216275
8.945435186921022,5.039031738719984,2.2717125527159387,0.01785586547443048,0.07,9.64986254988202,6.410878670878251,23.28013786617765,20.04115398717388
3.8986719099795284,5.276826914374274,3.0843203141125786,0.013825776822408022,0.017,21.717983128497412,15.577951492423322,40.22390501317288,34.0838733770988
